Timestamp,Action,Price,CA
2025-02-12 05:06:28,SELL,0.0,8Xi2bk7ooBCCNHmqTks7vbjAqJ5xHPw91aYadV27pump
2025-02-12 05:06:30,SELL,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:06:33,BUY,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:07:05,SELL,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:08:05,BUY,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:09:03,SELL,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:09:24,SELL,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:10:29,BUY,0.0,AuWjAinLXE3RTcomdvCcpyPwhsXAaM8XHFbepvmrpump
2025-02-12 05:10:43,BUY,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:10:56,BUY,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:11:16,SELL,0.00046,8Xi2bk7ooBCCNHmqTks7vbjAqJ5xHPw91aYadV27pump
2025-02-12 05:11:57,SELL,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:13:06,BUY,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:13:53,BUY,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:14:24,SELL,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:19:19,BUY,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:21:02,SELL,0.00012,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:21:14,SELL,0.00034,8Xi2bk7ooBCCNHmqTks7vbjAqJ5xHPw91aYadV27pump
2025-02-12 05:21:15,SELL,0.00014,8Xi2bk7ooBCCNHmqTks7vbjAqJ5xHPw91aYadV27pump
2025-02-12 05:21:17,SELL,0.00014,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:21:28,SELL,0.00011,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:22:04,SELL,0.00015,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:25:22,BUY,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:25:41,SELL,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:25:50,SELL,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:29:34,SELL,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:33:22,BUY,0.00053,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:34:04,BUY,0.00042,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:34:49,BUY,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:35:11,SELL,0.00031,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:35:39,BUY,0.00034,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:36:03,BUY,0.00026,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:39:10,BUY,0.00048,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:40:10,SELL,0.00036,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:41:17,SELL,0.00037,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:42:36,SELL,0.00046,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:42:57,SELL,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:43:21,BUY,0.00048,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:43:25,BUY,0.00051,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:44:21,BUY,0.00046,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:45:25,SELL,0.0,HBxzGZqQkhvzk6rGbUBGo472XLbdJad7514C2mmUpump
2025-02-12 05:47:27,BUY,0.00022,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:47:38,SELL,0.0,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:47:44,BUY,0.00015,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:48:08,SELL,0.00013,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:48:12,BUY,0.00011,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:48:31,SELL,0.00013,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:49:17,BUY,0.0,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:49:59,SELL,0.0,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:50:51,BUY,0.0,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 05:51:03,SELL,0.0,Dx8J2ePaQpyQL9vdjquxbP4iUW3azRzC2SG4ZxU7pump
2025-02-12 06:45:12,BUY,0.00568,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-12 06:47:25,BUY,0.00488,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-12 06:47:32,BUY,0.00518,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-12 06:48:39,SELL,0.0048,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-12 06:53:49,BUY,0.00436,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-12 07:50:21,BUY,0.0078,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-12 07:50:28,BUY,0.00842,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-12 07:52:10,BUY,0.00808,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-12 07:53:01,BUY,0.00863,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-12 07:53:06,BUY,0.00859,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-12 07:53:10,BUY,0.00872,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-12 07:56:05,BUY,0.00814,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 00:37:45,BUY,0.00688,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 00:38:18,SELL,0.00012,6duVhWPNFDaLzdsB3F8AxK27t12fwBhTpbJq51Prpump
2025-02-13 00:39:52,BUY,0.00767,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 00:40:49,BUY,0.0076,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 00:42:06,BUY,0.00776,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 00:50:04,BUY,0.05852,7oBYdEhV4GkXC19ZfgAvXpJWp2Rn9pm1Bx2cVNxFpump
2025-02-13 00:50:09,BUY,0.05809,7oBYdEhV4GkXC19ZfgAvXpJWp2Rn9pm1Bx2cVNxFpump
2025-02-13 00:51:18,BUY,0.06504,7oBYdEhV4GkXC19ZfgAvXpJWp2Rn9pm1Bx2cVNxFpump
2025-02-13 00:52:08,BUY,0.06199,7oBYdEhV4GkXC19ZfgAvXpJWp2Rn9pm1Bx2cVNxFpump
2025-02-13 00:52:16,BUY,0.00749,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 00:52:53,BUY,0.05437,7oBYdEhV4GkXC19ZfgAvXpJWp2Rn9pm1Bx2cVNxFpump
2025-02-13 00:53:18,BUY,0.05602,7oBYdEhV4GkXC19ZfgAvXpJWp2Rn9pm1Bx2cVNxFpump
2025-02-13 01:01:53,SELL,0.0512,7oBYdEhV4GkXC19ZfgAvXpJWp2Rn9pm1Bx2cVNxFpump
2025-02-13 01:02:27,BUY,0.00763,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 01:03:01,BUY,0.00764,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 01:04:00,SELL,0.04801,7oBYdEhV4GkXC19ZfgAvXpJWp2Rn9pm1Bx2cVNxFpump
2025-02-13 01:04:28,BUY,0.0504,7oBYdEhV4GkXC19ZfgAvXpJWp2Rn9pm1Bx2cVNxFpump
2025-02-13 01:05:12,BUY,0.00802,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 01:09:09,BUY,0.00799,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 01:09:59,BUY,0.05539,7oBYdEhV4GkXC19ZfgAvXpJWp2Rn9pm1Bx2cVNxFpump
2025-02-13 01:11:29,BUY,0.0001,8tGBPDgQkQvkY1DufP7rFW8n2rtkfEMS3iftsgvbpump
2025-02-13 01:12:12,SELL,0.0,8tGBPDgQkQvkY1DufP7rFW8n2rtkfEMS3iftsgvbpump
2025-02-13 01:15:41,SELL,0.05005,7oBYdEhV4GkXC19ZfgAvXpJWp2Rn9pm1Bx2cVNxFpump
2025-02-13 01:15:46,SELL,0.04942,7oBYdEhV4GkXC19ZfgAvXpJWp2Rn9pm1Bx2cVNxFpump
2025-02-13 01:21:43,BUY,0.00826,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 01:22:20,BUY,0.00012,BDTdzQhEdWaV63UtQVodVC2AQxpVm9sL12tHQ6w9pump
2025-02-13 01:22:43,SELL,0.0446,7oBYdEhV4GkXC19ZfgAvXpJWp2Rn9pm1Bx2cVNxFpump
2025-02-13 01:23:44,SELL,0.04359,7oBYdEhV4GkXC19ZfgAvXpJWp2Rn9pm1Bx2cVNxFpump
2025-02-13 01:24:00,SELL,0.04326,7oBYdEhV4GkXC19ZfgAvXpJWp2Rn9pm1Bx2cVNxFpump
2025-02-13 01:24:13,BUY,0.00891,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 01:24:37,BUY,0.0089,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 01:26:49,BUY,0.0089,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 01:27:38,BUY,0.00909,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 01:31:44,BUY,0.00875,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 01:33:00,BUY,0.0,8tGBPDgQkQvkY1DufP7rFW8n2rtkfEMS3iftsgvbpump
2025-02-13 01:33:57,SELL,0.0,8tGBPDgQkQvkY1DufP7rFW8n2rtkfEMS3iftsgvbpump
2025-02-13 01:35:55,BUY,0.00805,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 01:40:01,BUY,0.00888,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 01:51:35,BUY,0.00966,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 02:03:37,BUY,0.00039,F8eCzKVpU5BMomjYC2WmfUjpM3nK41HHu15qoZ9Fpump
2025-02-13 02:04:16,BUY,0.00038,F8eCzKVpU5BMomjYC2WmfUjpM3nK41HHu15qoZ9Fpump
2025-02-13 02:04:43,BUY,0.00032,F8eCzKVpU5BMomjYC2WmfUjpM3nK41HHu15qoZ9Fpump
2025-02-13 02:06:03,BUY,0.00026,F8eCzKVpU5BMomjYC2WmfUjpM3nK41HHu15qoZ9Fpump
2025-02-13 02:06:09,BUY,0.00027,F8eCzKVpU5BMomjYC2WmfUjpM3nK41HHu15qoZ9Fpump
2025-02-13 02:06:58,BUY,0.0002,F8eCzKVpU5BMomjYC2WmfUjpM3nK41HHu15qoZ9Fpump
2025-02-13 02:07:59,BUY,0.0,x3puMBjW6vdkqg5qwqD8f72tB8NnxCK1QM4gNa2pump
2025-02-13 02:08:18,BUY,0.0,x3puMBjW6vdkqg5qwqD8f72tB8NnxCK1QM4gNa2pump
2025-02-13 02:10:47,BUY,0.00018,F8eCzKVpU5BMomjYC2WmfUjpM3nK41HHu15qoZ9Fpump
2025-02-13 02:11:55,BUY,0.00015,F8eCzKVpU5BMomjYC2WmfUjpM3nK41HHu15qoZ9Fpump
2025-02-13 02:14:06,BUY,0.0002,F8eCzKVpU5BMomjYC2WmfUjpM3nK41HHu15qoZ9Fpump
2025-02-13 02:14:19,SELL,0.0,x3puMBjW6vdkqg5qwqD8f72tB8NnxCK1QM4gNa2pump
2025-02-13 02:14:24,BUY,0.00019,F8eCzKVpU5BMomjYC2WmfUjpM3nK41HHu15qoZ9Fpump
2025-02-13 02:14:33,SELL,0.00019,F8eCzKVpU5BMomjYC2WmfUjpM3nK41HHu15qoZ9Fpump
2025-02-13 02:21:53,SELL,0.0,F8eCzKVpU5BMomjYC2WmfUjpM3nK41HHu15qoZ9Fpump
2025-02-13 02:26:13,BUY,0.00014,F8eCzKVpU5BMomjYC2WmfUjpM3nK41HHu15qoZ9Fpump
2025-02-13 10:32:41,BUY,0.00055,CuscPSGwbY8ct4475NdixErBZXgnvhkpkURpvaMVpump
2025-02-13 10:32:42,BUY,0.00055,CuscPSGwbY8ct4475NdixErBZXgnvhkpkURpvaMVpump
2025-02-13 10:34:17,BUY,0.00051,CuscPSGwbY8ct4475NdixErBZXgnvhkpkURpvaMVpump
2025-02-13 10:36:22,SELL,0.00017,CuscPSGwbY8ct4475NdixErBZXgnvhkpkURpvaMVpump
2025-02-13 10:37:45,BUY,0.00021,CuscPSGwbY8ct4475NdixErBZXgnvhkpkURpvaMVpump
2025-02-13 10:38:02,BUY,0.00024,CuscPSGwbY8ct4475NdixErBZXgnvhkpkURpvaMVpump
2025-02-13 10:39:35,SELL,0.0,CuscPSGwbY8ct4475NdixErBZXgnvhkpkURpvaMVpump
2025-02-13 10:40:05,SELL,0.0,CuscPSGwbY8ct4475NdixErBZXgnvhkpkURpvaMVpump
2025-02-13 11:15:37,BUY,0.00241,G5e2XonmccmdKc98g3eNQe5oBYGw9m8xdMUvVtcZpump
2025-02-13 11:16:58,BUY,0.00252,G5e2XonmccmdKc98g3eNQe5oBYGw9m8xdMUvVtcZpump
2025-02-13 11:17:45,SELL,0.00338,G5e2XonmccmdKc98g3eNQe5oBYGw9m8xdMUvVtcZpump
2025-02-13 11:18:40,SELL,0.00359,G5e2XonmccmdKc98g3eNQe5oBYGw9m8xdMUvVtcZpump
2025-02-13 11:36:21,BUY,0.00169,G5e2XonmccmdKc98g3eNQe5oBYGw9m8xdMUvVtcZpump
2025-02-13 11:37:23,SELL,0.00131,G5e2XonmccmdKc98g3eNQe5oBYGw9m8xdMUvVtcZpump
2025-02-13 11:42:28,BUY,0.0017,G5e2XonmccmdKc98g3eNQe5oBYGw9m8xdMUvVtcZpump
2025-02-13 11:59:43,BUY,0.00282,G5e2XonmccmdKc98g3eNQe5oBYGw9m8xdMUvVtcZpump
2025-02-13 11:59:48,BUY,0.00337,G5e2XonmccmdKc98g3eNQe5oBYGw9m8xdMUvVtcZpump
2025-02-13 12:21:54,SELL,0.00368,G5e2XonmccmdKc98g3eNQe5oBYGw9m8xdMUvVtcZpump
2025-02-13 12:33:21,BUY,0.00456,G5e2XonmccmdKc98g3eNQe5oBYGw9m8xdMUvVtcZpump
2025-02-13 12:35:39,BUY,0.00495,G5e2XonmccmdKc98g3eNQe5oBYGw9m8xdMUvVtcZpump
2025-02-13 12:37:33,SELL,0.00423,G5e2XonmccmdKc98g3eNQe5oBYGw9m8xdMUvVtcZpump
2025-02-13 13:05:20,BUY,0.00639,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 13:06:23,BUY,0.00641,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 13:18:49,BUY,0.00847,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 13:43:12,BUY,0.00022,ZC7Mi1AVquGjL93VHRiMjrB87uLDyYScMU5ZACopump
2025-02-13 13:43:34,SELL,0.00788,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 13:44:16,BUY,0.00041,ZC7Mi1AVquGjL93VHRiMjrB87uLDyYScMU5ZACopump
2025-02-13 13:44:31,SELL,0.0,ZC7Mi1AVquGjL93VHRiMjrB87uLDyYScMU5ZACopump
2025-02-13 13:44:38,SELL,0.0,ZC7Mi1AVquGjL93VHRiMjrB87uLDyYScMU5ZACopump
2025-02-13 13:44:48,SELL,0.0,ZC7Mi1AVquGjL93VHRiMjrB87uLDyYScMU5ZACopump
2025-02-13 13:45:19,BUY,0.0,ZC7Mi1AVquGjL93VHRiMjrB87uLDyYScMU5ZACopump
2025-02-13 13:45:44,BUY,0.0,ZC7Mi1AVquGjL93VHRiMjrB87uLDyYScMU5ZACopump
2025-02-13 13:45:48,SELL,0.0,ZC7Mi1AVquGjL93VHRiMjrB87uLDyYScMU5ZACopump
2025-02-13 13:46:07,SELL,0.0,ZC7Mi1AVquGjL93VHRiMjrB87uLDyYScMU5ZACopump
2025-02-13 14:10:28,SELL,0.00793,KFTSxPQxDV1wGjEvzKHWD7mG6e9TsMVq4eF4mQppump
2025-02-13 15:06:22,BUY,0.06333,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:06:44,BUY,0.05761,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:06:46,BUY,0.0576,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:06:47,BUY,0.0576,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:08:46,SELL,0.06412,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:09:40,BUY,0.05678,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:09:43,BUY,0.05544,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:10:03,BUY,0.0526,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:10:52,SELL,0.05552,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:13:48,BUY,0.0477,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:13:50,SELL,0.0477,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:13:57,BUY,0.04827,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:15:20,SELL,0.05212,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:16:58,BUY,0.05767,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:19:23,BUY,0.05701,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:19:50,SELL,0.06001,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:20:29,BUY,0.05934,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:21:22,BUY,0.00099,64GhPSS8P8wNaGWH2uysASxp9XYsqS3An3eJ3w5YNJK9
2025-02-13 15:24:16,SELL,0.05304,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:24:20,SELL,0.05173,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:35:09,BUY,0.04011,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:37:04,BUY,0.03834,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:37:25,BUY,0.0381,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:41:04,BUY,0.03508,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:41:26,BUY,0.03472,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:44:33,BUY,0.03322,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:52:40,SELL,0.04302,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:52:49,SELL,0.04738,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:53:09,BUY,0.04625,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:55:05,BUY,0.05323,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:55:06,BUY,0.0533,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:55:44,BUY,0.05002,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 15:56:14,BUY,0.05256,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 16:06:34,BUY,0.04698,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 16:10:02,SELL,0.03989,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 16:18:49,BUY,0.03836,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 16:18:50,SELL,0.03836,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 16:21:06,BUY,0.03696,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 16:49:03,BUY,0.04829,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 16:49:30,BUY,0.05015,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 16:51:22,BUY,0.04497,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 16:54:57,BUY,0.00029,3B6u26WShBcnZiTUX8wjTHU1cvEQpqUt9uWbDA87pump
2025-02-13 16:59:54,SELL,0.00024,3B6u26WShBcnZiTUX8wjTHU1cvEQpqUt9uWbDA87pump
2025-02-13 17:00:02,SELL,0.00021,3B6u26WShBcnZiTUX8wjTHU1cvEQpqUt9uWbDA87pump
2025-02-13 17:00:05,SELL,0.00017,3B6u26WShBcnZiTUX8wjTHU1cvEQpqUt9uWbDA87pump
2025-02-13 17:00:09,SELL,0.00017,3B6u26WShBcnZiTUX8wjTHU1cvEQpqUt9uWbDA87pump
2025-02-13 17:06:41,BUY,0.0,ASqRWECZDrjEnhwGmvCnyVUERmVej7uHU4tAn8Mcpump
2025-02-13 17:09:15,BUY,0.0,ASqRWECZDrjEnhwGmvCnyVUERmVej7uHU4tAn8Mcpump
2025-02-13 17:11:32,BUY,0.0,ASqRWECZDrjEnhwGmvCnyVUERmVej7uHU4tAn8Mcpump
2025-02-13 17:11:49,BUY,0.0,ASqRWECZDrjEnhwGmvCnyVUERmVej7uHU4tAn8Mcpump
2025-02-13 17:12:26,SELL,0.0,ASqRWECZDrjEnhwGmvCnyVUERmVej7uHU4tAn8Mcpump
2025-02-13 17:16:41,SELL,0.00043,3B6u26WShBcnZiTUX8wjTHU1cvEQpqUt9uWbDA87pump
2025-02-13 17:16:46,SELL,0.0004,3B6u26WShBcnZiTUX8wjTHU1cvEQpqUt9uWbDA87pump
2025-02-13 17:17:58,SELL,0.00051,3B6u26WShBcnZiTUX8wjTHU1cvEQpqUt9uWbDA87pump
2025-02-13 17:18:06,SELL,0.00052,3B6u26WShBcnZiTUX8wjTHU1cvEQpqUt9uWbDA87pump
2025-02-13 17:18:19,SELL,0.00048,3B6u26WShBcnZiTUX8wjTHU1cvEQpqUt9uWbDA87pump
2025-02-13 17:26:22,SELL,0.0,ASqRWECZDrjEnhwGmvCnyVUERmVej7uHU4tAn8Mcpump
2025-02-13 17:48:47,BUY,0.02779,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 17:48:56,BUY,0.02809,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 17:49:57,BUY,0.0302,AshG5mHt4y4etsjhKFb2wA2rq1XZxKks1EPzcuXwpump
2025-02-13 18:07:53,BUY,0.0,edCbc4FXtZCro2G1Qx3XhfsCBbdMnVC17Si8mPPpump
2025-02-13 18:08:51,BUY,0.0,edCbc4FXtZCro2G1Qx3XhfsCBbdMnVC17Si8mPPpump
2025-02-13 19:10:42,BUY,0.00067,5nYBxt2csX4RpCjtjkMXzrRhhc8fXvvvmWGw9TJspump
2025-02-13 19:13:20,SELL,0.00058,5nYBxt2csX4RpCjtjkMXzrRhhc8fXvvvmWGw9TJspump
2025-02-13 19:14:03,BUY,0.00062,5nYBxt2csX4RpCjtjkMXzrRhhc8fXvvvmWGw9TJspump
2025-02-13 19:58:46,BUY,0.00017,2MH8ga3TuLvuvX2GUtVRS2BS8B9ujZo3bj5QeAkMpump
2025-02-13 19:59:15,SELL,0.00018,2MH8ga3TuLvuvX2GUtVRS2BS8B9ujZo3bj5QeAkMpump
2025-02-13 20:00:13,SELL,0.00018,2MH8ga3TuLvuvX2GUtVRS2BS8B9ujZo3bj5QeAkMpump
2025-02-13 20:00:39,SELL,0.00021,2MH8ga3TuLvuvX2GUtVRS2BS8B9ujZo3bj5QeAkMpump
2025-02-13 20:01:45,SELL,0.00016,2MH8ga3TuLvuvX2GUtVRS2BS8B9ujZo3bj5QeAkMpump
